video_id,pred,gt
2,0.032662895,0.0
2,0.064992286,0.0
2,0.10496248,0.0
2,0.14624998,0.0
2,0.18472838,0.0
2,0.2229129,0.0
2,0.26127636,0.0
2,0.3026905,0.0
2,0.33172745,0.0
2,0.34329242,0.0
2,0.34713537,0.0
2,0.349001,0.0
2,0.3505124,0.0
2,0.35184753,0.0
2,0.35293075,0.0
2,0.35349607,0.0
2,0.35352254,0.0
2,0.35297665,0.0
2,0.3518647,0.0
2,0.35023618,0.0
2,0.34865636,0.0
2,0.3477992,0.0
2,0.34806478,0.0
2,0.34976247,0.0
2,0.35333532,0.0
2,0.35963705,0.0
2,0.3705685,0.0
2,0.38816264,0.0
2,0.4140693,0.0
2,0.4510154,0.0
2,0.50363934,0.0
2,0.5700083,0.0
2,0.6423348,0.0
2,0.71511495,0.0
2,0.78463376,0.0
2,0.848112,0.0
2,0.90319604,0.0
2,0.94656956,0.0
2,0.9732007,0.0
2,0.9847848,0.0
2,0.98866266,0.0
2,0.98943555,0.0
2,0.9888687,0.0
2,0.987648,0.0
2,0.9860822,0.0
2,0.9843519,0.0
2,0.98254055,0.0
2,0.98069936,0.0
2,0.9788607,0.0
2,0.9770634,0.0
2,0.9754144,0.0
2,0.97396314,0.0
2,0.97279817,0.0
2,0.9719342,0.0
2,0.97138965,0.0
2,0.9711526,0.0
2,0.97127116,0.0
2,0.9717529,0.0
2,0.972596,0.0
2,0.97371423,0.0
2,0.97500634,0.0
2,0.9764458,0.0
2,0.97808063,0.0
2,0.9800626,0.0
2,0.98235905,0.0
2,0.9848896,0.0
2,0.9874661,0.0
2,0.98998535,0.0
2,0.99236655,0.0
2,0.99452925,0.0
2,0.9963774,0.0
2,0.99776435,0.0
2,0.99868464,0.0
2,0.9992032,1.0
2,0.999473,1.0
2,0.9996071,1.0
2,0.99966264,1.0
2,0.9996714,1.0
2,0.9996398,1.0
2,0.9995637,1.0
2,0.9994329,1.0
2,0.99923,1.0
2,0.99893963,1.0
2,0.998544,1.0
2,0.998049,1.0
2,0.99746966,1.0
2,0.9968092,1.0
2,0.99610054,1.0
2,0.9953817,1.0
2,0.9946642,1.0
2,0.9939394,1.0
2,0.9931959,0.0
2,0.99243844,0.0
2,0.99161756,0.0
2,0.9907056,0.0
2,0.989699,0.0
2,0.98860127,0.0
2,0.9874535,0.0
2,0.9863339,0.0
2,0.9852929,0.0
2,0.9843225,0.0
2,0.98351586,0.0
2,0.98292935,0.0
2,0.98248696,0.0
2,0.9821135,0.0
2,0.98174524,0.0
2,0.9812391,0.0
2,0.98035896,0.0
2,0.9788807,0.0
2,0.9765353,0.0
2,0.97317666,0.0
2,0.96894455,0.0
2,0.9644649,0.0
2,0.96022666,0.0
2,0.95661235,0.0
2,0.9539945,0.0
2,0.9527588,0.0
2,0.95314986,0.0
2,0.9551594,0.0
2,0.95853084,0.0
2,0.96249634,0.0
2,0.96643126,0.0
2,0.969876,0.0
2,0.972399,0.0
2,0.9733313,0.0
2,0.9720952,0.0
2,0.96778107,0.0
2,0.9595823,0.0
2,0.9469998,0.0
2,0.93079764,0.0
2,0.9141747,0.0
2,0.90043026,0.0
2,0.89131075,0.0
2,0.88808566,0.0
2,0.8912791,0.0
2,0.9004382,0.0
2,0.9148686,0.0
2,0.9332875,0.0
2,0.9523612,0.0
2,0.8442967,0.0
2,0.73246634,0.0
2,0.6161504,0.0
2,0.49586225,0.0
2,0.3730367,0.0
2,0.24905652,0.0
2,0.12460917,0.0
3,0.09426919,0.0
3,0.11639041,0.0
3,0.1943717,0.0
3,0.30773598,0.0
3,0.42795068,0.0
3,0.5444483,0.0
3,0.6452166,0.0
3,0.74146855,0.0
3,0.8326124,0.0
3,0.9349414,0.0
3,0.98144007,0.0
3,0.9923378,0.0
3,0.9946382,0.0
3,0.99550486,0.0
3,0.9959389,0.0
3,0.9962312,0.0
3,0.99647015,0.0
3,0.9967154,0.0
3,0.99695235,0.0
3,0.9971547,0.0
3,0.99733496,0.0
3,0.99749583,0.0
3,0.9976376,0.0
3,0.9977652,0.0
3,0.9978606,0.0
3,0.9979178,0.0
3,0.9979706,0.0
3,0.998033,0.0
3,0.9981026,0.0
3,0.9981886,0.0
3,0.9982834,0.0
3,0.99838865,0.0
3,0.998503,0.0
3,0.99862677,0.0
3,0.9987385,0.0
3,0.9988283,0.0
3,0.9989054,0.0
3,0.9989613,0.0
3,0.9989917,0.0
3,0.9990027,0.0
3,0.9989977,0.0
3,0.9989816,0.0
3,0.99895936,0.0
3,0.9989378,0.0
3,0.9989166,0.0
3,0.99889773,0.0
3,0.9988875,0.0
3,0.99888456,0.0
3,0.99887896,0.0
3,0.9988607,0.0
3,0.99882185,0.0
3,0.99875337,0.0
3,0.9986508,0.0
3,0.998508,0.0
3,0.9983283,0.0
3,0.998125,0.0
3,0.99792504,0.0
3,0.9977586,0.0
3,0.9976401,0.0
3,0.9975698,0.0
3,0.9975551,0.0
3,0.9976001,0.0
3,0.9977075,0.0
3,0.99785864,0.0
3,0.9980271,0.0
3,0.9981961,0.0
3,0.998348,0.0
3,0.9984977,0.0
3,0.9986436,0.0
3,0.9987836,0.0
3,0.99891216,0.0
3,0.9990341,0.0
3,0.99914825,0.0
3,0.99924576,0.0
3,0.99933213,0.0
3,0.9994011,0.0
3,0.9994494,0.0
3,0.999477,0.0
3,0.99948645,0.0
3,0.99947625,0.0
3,0.99945104,0.0
3,0.9994192,0.0
3,0.9993843,0.0
3,0.9993474,0.0
3,0.99930936,0.0
3,0.99927723,0.0
3,0.9992492,0.0
3,0.9992295,0.0
3,0.9992204,0.0
3,0.99921656,0.0
3,0.9992175,0.0
3,0.9992279,0.0
3,0.9992537,0.0
3,0.99928737,0.0
3,0.9993253,0.0
3,0.99936783,0.0
3,0.99941456,1.0
3,0.9994655,1.0
3,0.9995206,1.0
3,0.99957335,1.0
3,0.999617,1.0
3,0.99965215,1.0
3,0.99967897,1.0
3,0.9996975,1.0
3,0.99970615,1.0
3,0.9997045,1.0
3,0.9996948,1.0
3,0.99967915,1.0
3,0.9996595,1.0
3,0.9996344,1.0
3,0.99960244,1.0
3,0.99956214,1.0
3,0.9995115,1.0
3,0.99944925,1.0
3,0.9993727,1.0
3,0.9992775,1.0
3,0.99916154,1.0
3,0.9990332,1.0
3,0.9989077,1.0
3,0.99878794,1.0
3,0.99867886,1.0
3,0.99858105,1.0
3,0.9984951,1.0
3,0.9984202,1.0
3,0.99835384,1.0
3,0.99828506,1.0
3,0.9981909,1.0
3,0.9980468,1.0
3,0.9978408,1.0
3,0.9975735,1.0
3,0.9972521,1.0
3,0.9968406,1.0
3,0.9962518,1.0
3,0.9952977,1.0
3,0.9937687,1.0
3,0.9915122,0.0
3,0.9884424,0.0
3,0.984429,0.0
3,0.97912884,0.0
3,0.9722181,0.0
3,0.964005,0.0
3,0.95503515,0.0
3,0.9457697,0.0
3,0.93572825,0.0
3,0.92317724,0.0
3,0.90672195,0.0
3,0.8861512,0.0
3,0.8512387,0.0
3,0.80738604,0.0
3,0.76214576,0.0
3,0.7181562,0.0
3,0.6769761,0.0
3,0.64102983,0.0
3,0.61286736,0.0
3,0.594653,0.0
3,0.5973344,0.0
3,0.61749375,0.0
3,0.6467701,0.0
3,0.679502,0.0
3,0.7166736,0.0
3,0.7579174,0.0
3,0.8010076,0.0
3,0.84220916,0.0
3,0.8798008,0.0
3,0.9110325,0.0
3,0.93616426,0.0
3,0.9578034,0.0
3,0.9739633,0.0
3,0.9842653,0.0
3,0.9898318,0.0
3,0.99261713,0.0
3,0.9932272,0.0
3,0.98731506,0.0
3,0.9662767,0.0
3,0.90006113,0.0
3,0.7872088,0.0
3,0.6634509,0.0
3,0.53895944,0.0
3,0.41459563,0.0
3,0.29116827,0.0
3,0.17357944,0.0
3,0.07062945,0.0
3,0.012544835,0.0
3,0.00088535924,0.0
3,7.065773e-05,0.0
3,8.30765e-06,0.0
3,1.6936071e-06,0.0
3,8.990937e-07,0.0
3,9.696219e-07,0.0
3,8.7300447e-07,0.0
3,8.151976e-07,0.0
3,7.653873e-07,0.0
3,7.120913e-07,0.0
3,6.367394e-07,0.0
3,5.1269194e-07,0.0
3,3.1095104e-07,0.0
4,0.117508054,0.0
4,0.14599583,0.0
4,0.23979756,0.0
4,0.3562616,0.0
4,0.47490275,0.0
4,0.58825696,0.0
4,0.68328273,0.0
4,0.7732696,0.0
4,0.8564087,0.0
4,0.9523401,0.0
4,0.98310494,0.0
4,0.99068666,0.0
4,0.9936133,0.0
4,0.99535495,0.0
4,0.996608,0.0
4,0.9975951,0.0
4,0.9983624,0.0
4,0.9989297,0.0
4,0.9993319,0.0
4,0.99959576,0.0
4,0.9997521,0.0
4,0.99984026,0.0
4,0.99988306,0.0
4,0.9998972,0.0
4,0.9998921,0.0
4,0.9998734,0.0
4,0.9998423,0.0
4,0.9997972,0.0
4,0.99973893,0.0
4,0.9996681,0.0
4,0.9995842,0.0
4,0.9994854,0.0
4,0.9993783,0.0
4,0.9992677,0.0
4,0.9991487,0.0
4,0.99902856,0.0
4,0.9989041,0.0
4,0.9987742,0.0
4,0.998647,0.0
4,0.998525,0.0
4,0.9984089,0.0
4,0.99831015,0.0
4,0.99822515,0.0
4,0.99815285,0.0
4,0.9981179,0.0
4,0.9981247,0.0
4,0.9981648,0.0
4,0.9982394,0.0
4,0.99835366,0.0
4,0.9984834,0.0
4,0.998628,0.0
4,0.99878037,0.0
4,0.9989158,0.0
4,0.9990289,0.0
4,0.9991329,0.0
4,0.9992322,0.0
4,0.9993131,0.0
4,0.99938416,0.0
4,0.999455,0.0
4,0.99952793,0.0
4,0.99960446,0.0
4,0.9996849,0.0
4,0.99975663,0.0
4,0.99981487,1.0
4,0.99986106,1.0
4,0.999895,1.0
4,0.99991715,1.0
4,0.99992925,1.0
4,0.9999326,1.0
4,0.9999291,1.0
4,0.9999193,1.0
4,0.9999045,1.0
4,0.9998844,1.0
4,0.9998599,1.0
4,0.99983233,1.0
4,0.99980325,1.0
4,0.99977523,1.0
4,0.99975014,1.0
4,0.99973094,1.0
4,0.9997197,1.0
4,0.99971676,1.0
4,0.99972224,1.0
4,0.9997362,1.0
4,0.9997575,1.0
4,0.9997835,1.0
4,0.99981236,1.0
4,0.9998412,1.0
4,0.9998679,1.0
4,0.99989235,1.0
4,0.99991333,1.0
4,0.99993014,1.0
4,0.99994254,1.0
4,0.9999515,1.0
4,0.99995756,1.0
4,0.9999615,1.0
4,0.999964,1.0
4,0.9999658,1.0
4,0.9999678,1.0
4,0.99997,1.0
4,0.9999726,1.0
4,0.9999752,1.0
4,0.99997795,1.0
4,0.9999808,1.0
4,0.9999836,1.0
4,0.9999858,1.0
4,0.99998724,1.0
4,0.9999877,1.0
4,0.99998736,1.0
4,0.9999864,1.0
4,0.99998474,1.0
4,0.9999825,1.0
4,0.99997944,1.0
4,0.9999757,1.0
4,0.99997145,1.0
4,0.999967,1.0
4,0.9999623,1.0
4,0.9999577,1.0
4,0.99995345,1.0
4,0.9999503,1.0
4,0.9999485,1.0
4,0.9999486,1.0
4,0.9999503,1.0
4,0.9999534,1.0
4,0.9999576,1.0
4,0.99996257,1.0
4,0.9999679,1.0
4,0.9999728,1.0
4,0.99997675,1.0
4,0.9999795,1.0
4,0.99998116,1.0
4,0.999982,1.0
4,0.999982,1.0
4,0.9999816,1.0
4,0.99998105,1.0
4,0.9999805,1.0
4,0.99998033,1.0
4,0.99998057,1.0
4,0.99998116,1.0
4,0.9999821,1.0
4,0.9999833,1.0
4,0.99998474,1.0
4,0.99998605,1.0
4,0.99998724,1.0
4,0.9999881,1.0
4,0.9999885,1.0
4,0.9999887,1.0
4,0.9999887,1.0
4,0.99998856,1.0
4,0.9999885,1.0
4,0.99998856,1.0
4,0.9999889,1.0
4,0.9999894,1.0
4,0.99999017,1.0
4,0.99999106,1.0
4,0.99999213,1.0
4,0.9999932,1.0
4,0.9999941,1.0
4,0.9999949,1.0
4,0.99999547,1.0
4,0.9999959,1.0
4,0.9999962,1.0
4,0.9999964,1.0
4,0.99999654,1.0
4,0.9999966,1.0
4,0.99999666,1.0
4,0.99999666,1.0
4,0.99999654,1.0
4,0.9999963,1.0
4,0.99999595,1.0
4,0.9999955,1.0
4,0.9999949,1.0
4,0.99999416,1.0
4,0.9999932,1.0
4,0.99999213,1.0
4,0.99999076,1.0
4,0.99998915,1.0
4,0.99998724,1.0
4,0.99998486,1.0
4,0.9999819,1.0
4,0.99997824,1.0
4,0.99997395,1.0
4,0.9999691,1.0
4,0.999964,1.0
4,0.99995875,1.0
4,0.9999537,1.0
4,0.99994916,1.0
4,0.99994516,1.0
4,0.99994147,1.0
4,0.99993825,1.0
4,0.9999354,1.0
4,0.9999324,1.0
4,0.99992955,1.0
4,0.9999269,1.0
4,0.99992454,1.0
4,0.9999224,1.0
4,0.99992096,0.0
4,0.99992085,0.0
4,0.9999225,0.0
4,0.99992573,0.0
4,0.9999298,0.0
4,0.9999342,0.0
4,0.9999382,0.0
4,0.9999414,0.0
4,0.9999433,0.0
4,0.9999429,0.0
4,0.99994034,0.0
4,0.999937,0.0
4,0.9999333,0.0
4,0.99992955,0.0
4,0.99992704,0.0
4,0.9999267,0.0
4,0.9999291,0.0
4,0.9999341,0.0
4,0.99994105,0.0
4,0.9999485,0.0
4,0.9999559,0.0
4,0.99996305,0.0
4,0.9999685,0.0
4,0.9999699,0.0
4,0.87497556,0.0
4,0.74997985,0.0
4,0.62498313,0.0
4,0.49998575,0.0
4,0.37498826,0.0
4,0.24999085,0.0
4,0.12499414,0.0
5,0.037502605,0.0
5,0.043030504,0.0
5,0.079521775,0.0
5,0.14697206,0.0
5,0.227734,0.0
5,0.3136838,0.0
5,0.39653403,0.0
5,0.48152977,0.0
5,0.5680517,0.0
5,0.66207415,0.0
5,0.72605515,0.0
5,0.7593745,0.0
5,0.7787479,0.0
5,0.79053205,0.0
5,0.7980425,0.0
5,0.8027424,0.0
5,0.805076,0.0
5,0.8054673,0.0
5,0.80445987,0.0
5,0.80285645,0.0
5,0.80114317,0.0
5,0.79980695,0.0
5,0.79896295,0.0
5,0.79883397,0.0
5,0.79976666,0.0
5,0.80200064,0.0
5,0.80578995,0.0
5,0.8112697,0.0
5,0.8184787,0.0
5,0.82765424,0.0
5,0.83885443,0.0
5,0.85229754,0.0
5,0.8679286,0.0
5,0.88513637,0.0
5,0.9029298,0.0
5,0.9202344,0.0
5,0.9363892,0.0
5,0.9507935,0.0
5,0.9631157,0.0
5,0.9728633,0.0
5,0.9799657,0.0
5,0.98488826,0.0
5,0.9882716,0.0
5,0.99076205,0.0
5,0.9927166,0.0
5,0.99430394,0.0
5,0.9955437,0.0
5,0.9965001,0.0
5,0.99726516,0.0
5,0.9978651,0.0
5,0.9983461,0.0
5,0.99871063,0.0
5,0.9989699,0.0
5,0.99914753,0.0
5,0.9992603,0.0
5,0.9993359,0.0
5,0.9993863,0.0
5,0.9994161,0.0
5,0.9994359,0.0
5,0.9994511,0.0
5,0.99946904,0.0
5,0.9994894,0.0
5,0.99951017,0.0
5,0.99953157,0.0
5,0.9995541,0.0
5,0.99957824,0.0
5,0.99960446,0.0
5,0.99962896,0.0
5,0.99964494,0.0
5,0.99964994,0.0
5,0.9996498,0.0
5,0.99964654,0.0
5,0.99963623,0.0
5,0.9996175,0.0
5,0.99959373,0.0
5,0.99956656,0.0
5,0.9995394,0.0
5,0.99951446,0.0
5,0.999491,0.0
5,0.99946606,0.0
5,0.99944234,0.0
5,0.99942464,0.0
5,0.99941987,0.0
5,0.99942493,0.0
5,0.9994336,0.0
5,0.9994446,0.0
5,0.9994571,0.0
5,0.99946976,0.0
5,0.99948335,0.0
5,0.99950135,0.0
5,0.99950814,0.0
5,0.9994992,0.0
5,0.9994738,0.0
5,0.9994403,0.0
5,0.99939954,0.0
5,0.9993484,0.0
5,0.99929315,0.0
5,0.9992415,0.0
5,0.9991994,0.0
5,0.99919075,0.0
5,0.999216,0.0
5,0.9992666,0.0
5,0.9993326,0.0
5,0.99941725,0.0
5,0.9995102,0.0
5,0.99960077,0.0
5,0.99968845,0.0
5,0.9997549,0.0
5,0.99980175,0.0
5,0.99983186,0.0
5,0.9998529,0.0
5,0.9998671,0.0
5,0.9998765,0.0
5,0.99988234,0.0
5,0.9998872,0.0
5,0.9998916,0.0
5,0.9998945,0.0
5,0.99989235,0.0
5,0.99988234,0.0
5,0.9998616,0.0
5,0.99982464,0.0
5,0.9997641,0.0
5,0.99967265,0.0
5,0.9995193,0.0
5,0.99925613,0.0
5,0.99882245,0.0
5,0.99818873,0.0
5,0.9972962,0.0
5,0.9961429,0.0
5,0.99471766,0.0
5,0.9932369,0.0
5,0.9918342,0.0
5,0.99071085,0.0
5,0.9899136,0.0
5,0.9895177,0.0
5,0.98957515,0.0
5,0.9900989,0.0
5,0.9910852,0.0
5,0.99230146,0.0
5,0.9935924,0.0
5,0.9947717,0.0
5,0.9958401,0.0
5,0.99674606,0.0
5,0.99750257,0.0
5,0.99809116,0.0
5,0.99852633,0.0
5,0.9988271,0.0
5,0.9990424,0.0
5,0.99920547,0.0
5,0.99933076,0.0
5,0.9994271,0.0
5,0.9994914,0.0
5,0.9995328,0.0
5,0.99955934,0.0
5,0.99957454,0.0
5,0.9995803,0.0
5,0.9995771,0.0
5,0.9995661,0.0
5,0.999554,0.0
5,0.9995403,0.0
5,0.99952716,0.0
5,0.9995187,0.0
5,0.9995135,0.0
5,0.9995116,0.0
5,0.99951166,0.0
5,0.99951416,0.0
5,0.999511,0.0
5,0.9994975,0.0
5,0.99947196,0.0
5,0.99942315,0.0
5,0.9993347,0.0
5,0.9991943,0.0
5,0.9989898,0.0
5,0.9987141,0.0
5,0.9983479,0.0
5,0.9978893,0.0
5,0.99733603,0.0
5,0.9967102,0.0
5,0.9960684,0.0
5,0.9954468,0.0
5,0.9948954,0.0
5,0.9944302,0.0
5,0.99408245,0.0
5,0.99385315,0.0
5,0.993747,0.0
5,0.99377465,0.0
5,0.99390346,0.0
5,0.99412197,0.0
5,0.9944123,0.0
5,0.9947624,0.0
5,0.9951546,0.0
5,0.99557954,0.0
5,0.99603003,0.0
5,0.99646753,0.0
5,0.99687254,0.0
5,0.9972156,0.0
5,0.99746215,0.0
5,0.9975903,0.0
5,0.99758637,0.0
5,0.99744916,0.0
5,0.9971769,0.0
5,0.9967646,0.0
5,0.99622023,0.0
5,0.9955844,0.0
5,0.9948862,0.0
5,0.99419326,0.0
5,0.99357426,0.0
5,0.99310285,0.0
5,0.99283355,0.0
5,0.9928292,0.0
5,0.993076,0.0
5,0.99353445,0.0
5,0.9941542,0.0
5,0.99488366,0.0
5,0.9956557,0.0
5,0.99639964,0.0
5,0.9970616,0.0
5,0.9975842,0.0
5,0.9979784,0.0
5,0.9982573,0.0
5,0.99845725,0.0
5,0.9985886,0.0
5,0.99867094,0.0
5,0.9987131,0.0
5,0.99872035,0.0
5,0.9987008,0.0
5,0.99865663,0.0
5,0.99858737,0.0
5,0.9984923,0.0
5,0.9983603,0.0
5,0.99817586,0.0
5,0.997929,0.0
5,0.9976229,0.0
5,0.9972783,0.0
5,0.9968997,0.0
5,0.9964993,0.0
5,0.9961097,0.0
5,0.99575037,0.0
5,0.9954349,0.0
5,0.9952241,0.0
5,0.99513257,0.0
5,0.9951203,0.0
5,0.99517584,0.0
5,0.99531424,0.0
5,0.9955051,0.0
5,0.99572015,0.0
5,0.99595046,0.0
5,0.99615383,0.0
5,0.9963039,0.0
5,0.9964286,0.0
5,0.9965473,0.0
5,0.9966376,0.0
5,0.99668634,0.0
5,0.99671733,0.0
5,0.9967359,0.0
5,0.99672955,0.0
5,0.9967371,0.0
5,0.99674976,0.0
5,0.9967339,0.0
5,0.9966846,0.0
5,0.9966051,0.0
5,0.9965038,0.0
5,0.99638444,0.0
5,0.9962795,0.0
5,0.99616534,0.0
5,0.996027,0.0
5,0.99589866,0.0
5,0.9958176,0.0
5,0.995785,0.0
5,0.99581856,0.0
5,0.99590325,0.0
5,0.9960302,0.0
5,0.99619067,0.0
5,0.99640244,0.0
5,0.9966545,0.0
5,0.9969045,0.0
5,0.9971535,0.0
5,0.99737024,0.0
5,0.99755555,0.0
5,0.9977058,0.0
5,0.99782187,0.0
5,0.997886,0.0
5,0.99788713,0.0
5,0.9978267,0.0
5,0.9977114,0.0
5,0.99753433,0.0
5,0.99730194,0.0
5,0.9969996,0.0
5,0.99661154,0.0
5,0.99614334,0.0
5,0.9956242,0.0
5,0.9950452,0.0
5,0.99436915,0.0
5,0.993585,0.0
5,0.99270755,0.0
5,0.9917816,0.0
5,0.9909226,0.0
5,0.99017936,0.0
5,0.9895452,0.0
5,0.98899686,0.0
5,0.98860276,0.0
5,0.98837477,0.0
5,0.98830265,0.0
5,0.98840666,0.0
5,0.9886364,0.0
5,0.98886,0.0
5,0.9890824,0.0
5,0.98935795,0.0
5,0.9896642,0.0
5,0.9900113,0.0
5,0.9903781,0.0
5,0.990741,0.0
5,0.9910516,0.0
5,0.99140906,0.0
5,0.9918456,0.0
5,0.9923305,0.0
5,0.99285245,0.0
5,0.99339956,0.0
5,0.9940113,0.0
5,0.99465716,0.0
5,0.9953196,0.0
5,0.99598134,0.0
5,0.99657345,0.0
5,0.9971013,0.0
5,0.9975569,0.0
5,0.9979449,0.0
5,0.9982542,0.0
5,0.9984701,0.0
5,0.9986215,0.0
5,0.9987277,0.0
5,0.99882114,0.0
5,0.99891955,0.0
5,0.9990252,0.0
5,0.99913645,0.0
5,0.9992459,0.0
5,0.9993577,0.0
5,0.9994669,0.0
5,0.9995676,0.0
5,0.99965,0.0
5,0.99970686,0.0
5,0.9997488,0.0
5,0.99978054,0.0
5,0.99980617,0.0
5,0.9998281,0.0
5,0.99984616,0.0
5,0.99986255,0.0
5,0.99987674,1.0
5,0.99988955,1.0
5,0.999899,1.0
5,0.99990547,1.0
5,0.99991024,1.0
5,0.999913,1.0
5,0.9999137,1.0
5,0.9999105,1.0
5,0.9999037,1.0
5,0.9998942,1.0
5,0.9998847,1.0
5,0.9998765,1.0
5,0.99986875,1.0
5,0.99986166,1.0
5,0.9998555,1.0
5,0.9998516,1.0
5,0.9998515,1.0
5,0.99985474,1.0
5,0.99985904,1.0
5,0.9998625,1.0
5,0.9998665,1.0
5,0.9998697,1.0
5,0.9998729,1.0
5,0.99987525,1.0
5,0.9998765,1.0
5,0.99987733,1.0
5,0.9998775,1.0
5,0.99987763,1.0
5,0.99987704,1.0
5,0.99987704,1.0
5,0.9998762,1.0
5,0.9998743,1.0
5,0.9998711,1.0
5,0.999866,1.0
5,0.9998595,1.0
5,0.9998527,1.0
5,0.9998461,1.0
5,0.99983966,1.0
5,0.9998323,1.0
5,0.9998273,1.0
5,0.99982524,1.0
5,0.9998262,1.0
5,0.99983037,1.0
5,0.99983704,1.0
5,0.9998449,1.0
5,0.9998535,1.0
5,0.99986243,1.0
5,0.99986964,1.0
5,0.99987495,1.0
5,0.9998784,1.0
5,0.9998793,1.0
5,0.9998771,1.0
5,0.99987113,1.0
5,0.9998635,1.0
5,0.99985653,1.0
5,0.9998521,1.0
5,0.999851,1.0
5,0.9998512,1.0
5,0.9998533,1.0
5,0.9998574,1.0
5,0.9998648,1.0
5,0.99987334,1.0
5,0.9998809,1.0
5,0.9998853,1.0
5,0.9998853,1.0
5,0.99988115,1.0
5,0.99987364,1.0
5,0.99986315,1.0
