video_id,pred,gt
2,0.40773,0.0
2,0.45056072,0.0
2,0.5073639,0.0
2,0.56134224,0.0
2,0.6861565,0.0
2,0.8283962,0.0
2,0.82854784,0.0
2,0.6674685,0.0
2,0.47395808,0.0
2,0.25707835,0.0
2,0.0723167,0.0
2,0.018618021,0.0
2,0.009931055,0.0
2,0.0021976354,0.0
2,0.0001298581,0.0
2,5.1368943e-06,0.0
2,9.494359e-06,0.0
2,0.0009890134,0.0
2,0.06935117,0.0
2,0.4870595,0.0
2,0.90636015,0.0
2,0.98364186,0.0
2,0.98879206,0.0
2,0.93705785,0.0
2,0.875531,0.0
2,0.8460869,0.0
2,0.837055,0.0
2,0.85119724,0.0
2,0.85537374,0.0
2,0.7995641,0.0
2,0.57445276,0.0
2,0.3792842,0.0
2,0.27924693,0.0
2,0.17192107,0.0
2,0.25969297,0.0
2,0.38862735,0.0
2,0.4163249,0.0
2,0.51737034,0.0
2,0.70180136,0.0
2,0.89658046,0.0
2,0.9951657,0.0
2,0.99974436,0.0
2,0.9999664,0.0
2,0.99999845,0.0
2,0.99999946,0.0
2,0.9999989,0.0
2,0.99995255,0.0
2,0.82123077,0.0
2,0.36301637,0.0
2,0.04388598,0.0
2,0.0021648286,0.0
2,1.9148678e-05,0.0
2,1.7713351e-06,0.0
2,5.2796935e-07,0.0
2,4.1409317e-07,0.0
2,3.7802881e-06,0.0
2,1.5441543e-05,0.0
2,0.00010050812,0.0
2,0.0005133605,0.0
2,0.0025399223,0.0
2,0.06203268,0.0
2,0.16270751,0.0
2,0.2670544,0.0
2,0.3521613,0.0
2,0.49342167,0.0
2,0.67288285,0.0
2,0.7565514,0.0
2,0.78857493,0.0
2,0.79934525,0.0
2,0.79988337,0.0
2,0.79938257,0.0
2,0.79226476,0.0
2,0.76030445,0.0
2,0.7383567,0.0
2,0.76141864,0.0
2,0.78144383,0.0
2,0.69053787,0.0
2,0.5329624,0.0
2,0.43349147,0.0
2,0.39951396,0.0
2,0.39434183,0.0
2,0.3431783,0.0
2,0.24871856,0.0
2,0.19798377,0.0
2,0.10888463,0.0
2,0.011599504,0.0
2,0.00014512122,0.0
2,2.4839721e-06,0.0
2,4.494949e-07,0.0
2,1.9561203e-06,0.0
2,2.538439e-06,0.0
2,2.0943029e-05,0.0
2,3.4095192e-05,0.0
2,0.00017912578,0.0
2,0.00024463885,0.0
2,0.0007481467,0.0
2,0.0012777376,0.0
2,0.014130495,0.0
2,0.106254995,0.0
2,0.21432361,0.0
2,0.25340086,0.0
2,0.15127657,0.0
2,0.01972927,0.0
2,0.00027671165,0.0
2,1.8328301e-05,0.0
2,6.3854905e-06,0.0
2,2.1953904e-06,0.0
2,8.4662474e-07,0.0
2,5.1204523e-08,0.0
2,1.4514723e-07,0.0
2,9.972764e-07,0.0
2,7.388681e-05,0.0
2,0.011785533,0.0
2,0.19288939,0.0
2,0.52447814,0.0
2,0.7926855,0.0
2,0.8952713,0.0
2,0.8933935,0.0
2,0.86569965,0.0
2,0.8313972,0.0
2,0.81655926,0.0
2,0.81153554,0.0
2,0.8143382,0.0
2,0.8270438,0.0
2,0.8747011,0.0
2,0.94975454,0.0
2,0.99292195,0.0
2,0.9968053,0.0
2,0.9997972,0.0
2,0.9999504,0.0
2,0.9999586,0.0
2,0.9999486,0.0
2,0.99995315,0.0
2,0.9999683,0.0
2,0.9998766,0.0
2,0.99234223,0.0
2,0.90562916,0.0
2,0.65617615,0.0
2,0.27034414,0.0
2,0.056181792,0.0
2,0.04056292,0.0
2,0.013963333,1.0
2,0.0025302214,1.0
2,0.000702281,1.0
2,0.0018149363,0.0
2,0.043827172,0.0
2,0.13728401,0.0
2,0.19338891,0.0
2,0.19792205,0.0
2,0.17894648,0.0
2,0.116212234,1.0
2,0.069036365,1.0
2,0.20841245,1.0
2,0.37573707,1.0
2,0.3996554,1.0
2,0.4001664,1.0
2,0.40863028,1.0
2,0.5038129,1.0
2,0.59589803,1.0
2,0.601002,1.0
2,0.6036852,1.0
2,0.575132,1.0
2,0.5240607,1.0
2,0.5873438,1.0
2,0.661827,1.0
2,0.537494,1.0
2,0.27332893,1.0
2,0.06280377,1.0
2,0.000363337,1.0
2,2.7941664e-07,0.0
2,3.381418e-08,0.0
2,4.9829554e-09,0.0
2,2.2087637e-08,0.0
2,3.2670203e-05,0.0
2,0.044187576,0.0
2,0.31963813,1.0
2,0.581209,1.0
2,0.70479214,1.0
2,0.87364054,1.0
2,0.9745034,1.0
2,0.9999287,1.0
2,0.99999934,1.0
2,0.9999999,1.0
2,0.99999964,1.0
2,0.9999915,1.0
2,0.999931,1.0
2,0.9988566,1.0
2,0.9912267,1.0
2,0.9755964,1.0
2,0.81663764,1.0
2,0.66841906,1.0
2,0.63892007,1.0
2,0.6078057,1.0
2,0.60427845,1.0
2,0.600409,1.0
2,0.6008034,1.0
2,0.60105103,1.0
2,0.60205454,1.0
2,0.6053629,1.0
2,0.63428235,1.0
2,0.67531765,1.0
2,0.7696846,1.0
2,0.89848924,1.0
2,0.9380328,1.0
2,0.87488127,1.0
2,0.81119156,1.0
2,0.8007535,1.0
2,0.79976684,1.0
2,0.7991723,1.0
2,0.5991641,1.0
2,0.3483143,1.0
2,0.20095801,1.0
2,0.05291032,1.0
2,0.00046696689,1.0
2,6.8285095e-05,1.0
2,7.7433634e-07,1.0
2,2.1254695e-05,1.0
2,3.9654118e-05,1.0
2,8.7955326e-05,1.0
2,7.0378e-05,1.0
2,1.9717605e-05,1.0
2,1.8927682e-05,1.0
2,3.494527e-07,1.0
2,2.9072295e-08,1.0
2,2.718955e-08,1.0
2,2.7941816e-08,1.0
2,3.7885397e-07,1.0
2,1.579003e-05,1.0
2,8.158339e-05,1.0
2,0.00035479653,1.0
2,0.004762501,1.0
2,0.030690711,1.0
2,0.051798183,1.0
2,0.0423704,1.0
2,0.018590273,1.0
2,0.0034686164,1.0
2,0.0021410098,1.0
2,0.0005079146,1.0
2,3.664108e-05,1.0
2,7.81395e-06,1.0
2,0.0025557193,1.0
2,0.14600396,1.0
2,0.3488905,1.0
2,0.49543804,1.0
2,0.6116813,1.0
2,0.5995122,1.0
2,0.45114446,1.0
2,0.18356426,0.0
2,0.010656234,0.0
2,0.00040826615,0.0
2,5.243103e-06,0.0
2,4.4932825e-05,0.0
2,0.003605446,0.0
2,0.091720045,0.0
2,0.18752195,0.0
2,0.1884635,0.0
2,0.11509179,0.0
2,0.05311739,0.0
2,0.16509002,0.0
2,0.46732092,0.0
2,0.6932554,0.0
2,0.6327757,0.0
2,0.30275506,0.0
2,0.033991177,0.0
2,0.00011592389,0.0
2,5.725628e-06,0.0
2,2.6145115e-06,0.0
2,9.142347e-09,0.0
2,1.8779582e-09,0.0
2,2.5666234e-09,0.0
2,1.7454579e-09,0.0
2,1.7663772e-09,0.0
2,2.4077491e-09,0.0
2,8.952939e-10,0.0
3,2.2793651e-07,0.0
3,9.30749e-09,0.0
3,2.1039694e-10,0.0
3,3.3272383e-09,0.0
3,2.449703e-06,0.0
3,4.429332e-06,0.0
3,3.4348936e-06,0.0
3,1.8819601e-06,0.0
3,9.3601915e-07,0.0
3,7.956827e-07,0.0
3,7.7928e-05,0.0
3,0.07781691,0.0
3,0.33953533,1.0
3,0.6882894,1.0
3,0.92013025,1.0
3,0.99238074,1.0
3,0.9954965,1.0
3,0.9920573,1.0
3,0.9905902,1.0
3,0.9794451,1.0
3,0.95656455,1.0
3,0.9442891,1.0
3,0.93569756,1.0
3,0.6608827,1.0
3,0.20708802,1.0
3,0.010025119,1.0
3,6.345373e-06,1.0
3,1.5051747e-08,1.0
3,1.0176322e-07,1.0
3,5.9071704e-06,1.0
3,1.2714425e-05,1.0
3,3.7616188e-05,1.0
3,0.00045172864,1.0
3,0.02391015,1.0
3,0.1407137,1.0
3,0.35798228,1.0
3,0.6005327,1.0
3,0.78731453,1.0
3,0.90599847,1.0
3,0.9773223,1.0
3,0.99830484,1.0
3,0.99820673,1.0
3,0.98840153,1.0
3,0.9216031,1.0
3,0.72497535,1.0
3,0.5916661,1.0
3,0.5457237,1.0
3,0.4488443,1.0
3,0.37470448,1.0
3,0.17399353,1.0
3,0.0010708875,1.0
3,8.66912e-06,1.0
3,4.9998307e-06,1.0
3,2.4150761e-08,1.0
3,2.3868848e-08,1.0
3,1.5751495e-07,1.0
3,6.521035e-06,1.0
3,8.3422165e-05,1.0
3,0.00030024094,1.0
3,0.023991456,1.0
3,0.12285501,1.0
3,0.20639929,1.0
3,0.21775296,1.0
3,0.26856005,1.0
3,0.26240033,1.0
3,0.20427719,1.0
3,0.1976651,1.0
3,0.100579344,1.0
3,0.0029108827,1.0
3,9.878406e-07,1.0
3,1.3473441e-06,1.0
3,6.817564e-07,1.0
3,2.108419e-07,1.0
3,8.007449e-09,1.0
3,5.821548e-09,1.0
4,0.99990606,1.0
4,0.99999964,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,0.9999728,1.0
4,0.9934863,1.0
4,0.9709848,1.0
4,0.9747859,1.0
4,0.9971507,1.0
4,0.99981976,1.0
4,0.99998224,1.0
4,0.999997,1.0
4,0.99999356,1.0
4,0.9999597,1.0
4,0.99806154,0.0
4,0.9367263,0.0
4,0.69646436,0.0
4,0.39915586,0.0
4,0.19893488,0.0
4,0.07368155,0.0
4,0.020895913,0.0
4,0.009818586,0.0
4,0.017075343,0.0
4,0.05132641,0.0
4,0.119400576,0.0
4,0.2194615,0.0
4,0.32862747,0.0
4,0.43270463,0.0
4,0.54232955,0.0
4,0.59945655,0.0
4,0.6136907,1.0
4,0.74327654,1.0
4,0.9274894,1.0
4,0.9973265,1.0
4,0.99991757,1.0
4,0.9999852,1.0
4,0.99999475,1.0
4,0.9999975,1.0
4,0.9999995,1.0
4,0.9999999,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,0.9999999,1.0
4,0.9999989,1.0
4,0.9999902,1.0
4,0.999784,1.0
4,0.95027494,1.0
4,0.8065213,0.0
4,0.5084603,0.0
4,0.18541484,0.0
4,0.03666503,0.0
4,0.0041824607,0.0
4,0.00068499777,0.0
4,0.00029694324,0.0
4,0.0014676148,0.0
4,0.026784455,0.0
4,0.1749862,0.0
4,0.4629038,0.0
4,0.787612,0.0
4,0.9741807,0.0
4,0.99992454,1.0
4,0.9999981,1.0
4,0.99999964,1.0
4,0.99999964,1.0
4,0.99999976,1.0
4,0.99999976,0.0
4,0.99999964,0.0
4,0.9999993,0.0
4,0.9999934,1.0
4,0.999841,1.0
4,0.98227274,1.0
4,0.8746537,1.0
4,0.70486426,1.0
4,0.64405966,1.0
4,0.71447617,1.0
4,0.78248084,1.0
4,0.8176801,1.0
4,0.8566462,1.0
4,0.9342478,1.0
4,0.99582255,1.0
4,0.9999686,1.0
4,0.99999976,1.0
4,1.0,1.0
4,0.99999905,1.0
4,0.9999975,1.0
4,0.99999464,1.0
4,0.9999873,1.0
4,0.99994445,1.0
4,0.9958928,1.0
4,0.9361433,1.0
4,0.86657965,1.0
4,0.8922409,1.0
4,0.965601,1.0
4,0.99973303,1.0
4,0.99999666,1.0
4,0.9999993,1.0
4,0.9999994,1.0
4,0.99999976,1.0
4,1.0,1.0
4,1.0,1.0
4,0.9999998,1.0
4,0.99999595,1.0
4,0.99999,1.0
4,0.99999356,1.0
4,0.99999976,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,1.0,1.0
4,0.5,1.0
5,0.9986921,0.0
5,0.9974718,0.0
5,0.8956919,0.0
5,0.6809972,0.0
5,0.53698856,0.0
5,0.5051803,0.0
5,0.49662685,0.0
5,0.4699419,0.0
5,0.435466,0.0
5,0.4219014,0.0
5,0.46892655,0.0
5,0.5608966,0.0
5,0.6500532,0.0
5,0.7266885,0.0
5,0.81894505,0.0
5,0.88006544,0.0
5,0.9017044,0.0
5,0.9091687,0.0
5,0.8836463,0.0
5,0.8229339,0.0
5,0.78031397,0.0
5,0.85636675,0.0
5,0.96115303,0.0
5,0.9972898,0.0
5,0.9999677,0.0
5,0.9999994,0.0
5,0.9999999,1.0
5,1.0,1.0
5,1.0,1.0
5,1.0,1.0
5,0.9999986,1.0
5,0.99160385,1.0
5,0.78318954,0.0
5,0.38115627,0.0
5,0.11307994,0.0
5,0.030227419,0.0
5,0.009551089,0.0
5,0.00352717,0.0
5,0.0007843544,0.0
5,0.00010239058,0.0
5,2.1943317e-05,0.0
5,1.22598785e-05,0.0
5,5.9964977e-06,0.0
5,2.9834073e-06,0.0
5,1.5484778e-06,0.0
5,1.2784495e-06,0.0
5,1.0095546e-06,0.0
5,1.8967593e-06,0.0
5,1.1882478e-05,0.0
5,3.6234425e-05,0.0
5,7.711362e-05,0.0
5,0.00011831384,0.0
5,0.00016364685,0.0
5,0.000711233,0.0
5,0.0011855811,0.0
5,0.0007205565,0.0
5,0.00018630437,0.0
5,4.9893293e-05,0.0
5,1.6051334e-05,0.0
5,5.194678e-06,0.0
5,3.1405393e-06,0.0
5,1.7218869e-06,0.0
5,4.624895e-06,0.0
5,3.4310196e-05,0.0
5,0.0011934639,0.0
5,0.0035450463,0.0
5,0.06973538,0.0
5,0.2811317,0.0
5,0.5642484,0.0
5,0.7848971,0.0
5,0.89292306,0.0
5,0.9466109,0.0
5,0.9800652,0.0
5,0.98859996,0.0
5,0.993713,0.0
5,0.9960414,0.0
5,0.99792975,0.0
5,0.99850875,0.0
5,0.99906313,0.0
5,0.9992519,0.0
5,0.9996045,0.0
5,0.99959314,0.0
5,0.9996133,0.0
5,0.99975306,0.0
5,0.9997953,0.0
5,0.99980456,0.0
5,0.99982464,0.0
5,0.99990714,0.0
5,0.9999567,0.0
5,0.4999906,0.0
6,0.97707856,0.0
6,0.9962739,1.0
6,0.9990725,1.0
6,0.93457377,1.0
6,0.85670125,1.0
6,0.47605082,1.0
6,0.06007784,1.0
6,0.006003024,1.0
6,0.0004800289,1.0
6,0.00010338881,1.0
6,0.0003853302,1.0
6,0.0032126424,1.0
6,0.0051462445,1.0
6,0.0030769643,1.0
6,0.0010375936,1.0
6,0.0003058738,1.0
6,0.00018467185,1.0
6,0.0002541165,1.0
6,0.0002578843,1.0
6,0.00046401878,1.0
6,0.00045231864,1.0
6,0.00045883318,1.0
6,0.0003665616,1.0
6,3.0870375e-05,1.0
6,2.6403457e-05,1.0
6,6.79737e-06,1.0
6,9.0907196e-07,1.0
6,1.3273159e-07,1.0
6,3.4503397e-08,1.0
6,1.4637222e-08,1.0
6,5.098662e-08,1.0
6,6.418026e-08,1.0
6,4.2342748e-08,1.0
6,1.946887e-06,1.0
6,3.230666e-05,1.0
6,0.0003292858,1.0
6,0.0003649068,1.0
6,0.00013821732,1.0
6,0.00023921489,1.0
6,0.00022885346,1.0
6,0.003372813,1.0
6,0.104339525,1.0
6,0.4701713,1.0
6,0.8115245,1.0
6,0.9224792,1.0
6,0.91451985,1.0
6,0.8361219,1.0
6,0.7924075,1.0
6,0.7111051,1.0
6,0.53554976,1.0
6,0.4162072,1.0
6,0.25743306,1.0
6,0.113329686,1.0
6,0.104870856,1.0
6,0.0885672,1.0
6,0.16666578,1.0
6,0.57370234,1.0
6,0.9447501,1.0
6,0.996974,1.0
6,0.99990565,1.0
6,0.9999967,1.0
6,0.9999982,1.0
6,0.9999981,1.0
6,0.9999974,1.0
6,0.99999726,1.0
6,0.99999535,1.0
6,0.9998871,1.0
6,0.9994295,1.0
6,0.98051393,1.0
6,0.84861827,1.0
6,0.64790756,1.0
6,0.37281185,1.0
6,0.13331974,1.0
6,0.054782372,1.0
6,0.031822894,1.0
6,0.09776655,1.0
6,0.28052,1.0
6,0.46416926,1.0
6,0.6524071,1.0
6,0.7644719,1.0
6,0.7084743,1.0
6,0.70007694,1.0
6,0.7796804,1.0
6,0.81650305,1.0
6,0.8119645,1.0
6,0.8677614,1.0
6,0.8283472,1.0
6,0.6984174,1.0
6,0.744825,1.0
6,0.9096397,1.0
6,0.9946643,1.0
6,0.99988353,1.0
6,0.99999076,1.0
6,0.99999475,1.0
6,0.9999912,1.0
6,0.9999311,1.0
6,0.9954052,1.0
6,0.81732285,1.0
6,0.34145743,1.0
6,0.020923147,1.0
6,0.0013469234,1.0
6,3.2035154e-05,1.0
6,1.0061862e-05,1.0
6,4.788475e-06,1.0
6,2.0120701e-06,1.0
6,6.426169e-07,1.0
6,2.1867329e-07,1.0
6,1.871386e-07,1.0
6,1.3109112e-06,1.0
6,1.2534101e-06,1.0
6,1.3339251e-08,1.0
6,9.092366e-09,1.0
6,1.046241e-08,1.0
6,8.373984e-09,1.0
6,2.105226e-09,1.0
7,0.99979985,1.0
7,0.99999666,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,0.9999999,1.0
7,0.9999999,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,1.0,1.0
7,0.9999994,1.0
7,0.9999248,0.0
7,0.9672283,0.0
7,0.7949011,0.0
7,0.61916804,0.0
7,0.5228891,0.0
7,0.3799103,0.0
7,0.2260268,0.0
7,0.18169627,0.0
7,0.2872214,0.0
7,0.46864364,0.0
7,0.6540515,0.0
7,0.8549562,0.0
7,0.9858718,0.0
7,0.9990512,0.0
7,0.99869263,0.0
7,0.9971766,0.0
7,0.9918395,0.0
7,0.9920627,0.0
7,0.994355,0.0
7,0.9813558,0.0
7,0.9812995,0.0
7,0.98707235,0.0
7,0.9892111,0.0
7,0.9972807,0.0
7,0.99912953,0.0
7,0.99977434,0.0
7,0.99991095,0.0
7,0.99980843,0.0
7,0.9991398,0.0
7,0.99876,0.0
7,0.99924994,0.0
7,0.9997393,0.0
7,0.9999519,0.0
7,0.99997634,0.0
7,0.9999584,0.0
7,0.99946475,0.0
7,0.9831842,0.0
7,0.88398063,0.0
7,0.7153917,0.0
7,0.6048249,0.0
7,0.5336075,0.0
7,0.40387973,0.0
7,0.26009506,0.0
7,0.14307112,0.0
7,0.05866965,0.0
7,0.01977886,0.0
7,0.00827219,0.0
7,0.0045025353,0.0
7,0.0013059186,0.0
7,0.0038814873,0.0
7,0.00289287,0.0
8,0.5685081,0.0
8,0.1762532,0.0
8,0.022483416,0.0
8,0.006378679,0.0
8,0.0030506065,0.0
8,0.0023105424,0.0
8,0.0018198477,0.0
8,0.0011860328,0.0
8,0.000839212,0.0
8,0.0011602312,0.0
8,0.0023078544,0.0
8,0.006643826,0.0
8,0.08048871,0.0
8,0.35901213,0.0
8,0.7680706,0.0
8,0.9832862,0.0
8,0.9978825,0.0
8,0.99358565,0.0
8,0.9291207,0.0
8,0.7329849,0.0
8,0.45759863,0.0
8,0.32408065,0.0
8,0.40422946,0.0
8,0.66383237,0.0
8,0.9104184,0.0
8,0.98383653,0.0
8,0.99611646,0.0
8,0.9753735,0.0
8,0.8069706,0.0
8,0.45730278,0.0
8,0.15501422,0.0
8,0.08521656,0.0
8,0.07697682,0.0
8,0.021397274,0.0
8,0.0037918803,0.0
8,0.0025976913,0.0
8,0.0026067453,0.0
8,0.023322769,0.0
8,0.035073213,0.0
8,0.015104729,0.0
8,0.002315227,0.0
8,0.0009151569,0.0
8,0.003427248,0.0
8,0.009440683,0.0
8,0.009126644,0.0
8,0.006819494,0.0
8,0.013029585,0.0
8,0.028892465,0.0
8,0.04474823,0.0
8,0.044423286,0.0
8,0.04505065,0.0
8,0.12990963,0.0
8,0.24008322,0.0
8,0.24415937,0.0
8,0.24775001,0.0
8,0.3038944,0.0
8,0.2568686,0.0
8,0.21805376,0.0
8,0.33647496,0.0
8,0.66372746,0.0
8,0.91881806,0.0
8,0.9514061,0.0
8,0.97380114,0.0
8,0.9877917,0.0
8,0.9996843,1.0
8,0.9999866,1.0
8,0.9999958,1.0
8,0.99999785,1.0
8,0.99999875,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,0.99999976,1.0
8,0.99999934,1.0
8,0.99999917,1.0
8,0.9999995,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,0.99999976,1.0
8,0.99999976,1.0
8,0.9999998,1.0
8,0.99999964,1.0
8,0.99999946,1.0
8,0.9999995,1.0
8,0.9999993,1.0
8,0.99999475,1.0
8,0.9998584,1.0
8,0.9992789,1.0
8,0.9830311,1.0
8,0.76089215,1.0
8,0.39244866,1.0
8,0.38866672,1.0
8,0.6796731,1.0
8,0.9045415,1.0
8,0.9983549,1.0
8,0.9999917,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,0.9999999,1.0
8,0.99994636,1.0
8,0.9696508,1.0
8,0.7570844,1.0
8,0.2899162,1.0
8,0.002609473,1.0
8,7.863543e-05,1.0
8,5.2991154e-06,1.0
8,1.9010088e-07,1.0
8,2.812538e-07,1.0
8,3.3136865e-07,1.0
8,5.7646093e-07,1.0
8,5.880112e-06,1.0
8,0.00085901475,1.0
8,0.1076803,1.0
8,0.3955624,1.0
8,0.59173465,1.0
8,0.75258857,1.0
8,0.94352674,1.0
8,0.9936841,1.0
8,0.99969935,1.0
8,0.9999476,1.0
8,0.99998796,1.0
8,0.9999858,1.0
8,0.9999834,1.0
8,0.99996674,1.0
8,0.9998563,1.0
8,0.99661064,1.0
8,0.904691,1.0
8,0.7181556,1.0
8,0.4620567,1.0
8,0.23187324,1.0
8,0.15031403,1.0
8,0.1850532,1.0
8,0.23474543,1.0
8,0.21054831,1.0
8,0.2547814,1.0
8,0.41886926,1.0
8,0.62052685,1.0
8,0.6028005,1.0
8,0.46909505,1.0
8,0.42584527,1.0
8,0.38644272,1.0
8,0.39487934,1.0
8,0.39786693,1.0
8,0.4284887,1.0
8,0.50182736,1.0
8,0.5616402,1.0
8,0.5992521,1.0
8,0.68373096,1.0
8,0.7891791,1.0
8,0.88657856,1.0
8,0.96090746,1.0
8,0.9845463,1.0
8,0.9976816,1.0
8,0.99955297,1.0
8,0.99991417,1.0
8,0.9999783,1.0
8,0.9999645,1.0
8,0.99969494,1.0
8,0.98669064,1.0
8,0.90804845,1.0
8,0.67097163,1.0
8,0.5477731,1.0
8,0.5954391,1.0
8,0.6826269,1.0
8,0.8338157,1.0
8,0.9421711,1.0
8,0.9930438,1.0
8,0.999614,1.0
8,0.9999924,1.0
8,0.99999964,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
8,1.0,1.0
